,vendas,acessos,data,gmv,tipo,parceiro
21958,1,3,2019-02-20,89.18,Padrão,parceiro616
21959,1,3,2019-02-20,17.19,Padrão,parceiro150
21960,1,3,2019-02-21,132.55,Padrão,parceiro232
21961,1,3,2019-02-21,1340.34,Padrão,parceiro426
21962,1,3,2019-02-21,83.9,Padrão,parceiro99
21963,1,3,2019-02-21,1372.07,Padrão,parceiro236
21964,1,3,2019-02-21,350.15,Padrão,parceiro102
21965,1,3,2019-02-21,85.16,Padrão,parceiro104
21966,1,3,2019-02-21,647.68,Padrão,parceiro349
21967,1,3,2019-02-21,197.55,Padrão,parceiro239
21968,1,3,2019-02-21,75.95,Padrão,parceiro378
21969,1,3,2019-02-21,238.82,Padrão,parceiro404
21970,1,3,2019-02-21,94.78,Padrão,parceiro394
21971,1,3,2019-02-21,7.61,Padrão,parceiro59
21972,1,3,2019-02-21,808.31,Padrão,parceiro514
21973,1,3,2019-02-21,89.21,Padrão,parceiro544
21974,1,3,2019-02-21,377.6,Padrão,parceiro302
21975,1,3,2019-02-21,194.57,Padrão,parceiro127
21976,1,3,2019-02-21,43.79,Padrão,parceiro470
21977,1,3,2019-02-21,81.31,Padrão,parceiro471
21978,1,3,2019-02-22,631.34,Padrão,parceiro426
21979,1,3,2019-02-22,151.86,Padrão,parceiro99
21980,1,3,2019-02-22,175.54,Padrão,parceiro236
21981,1,3,2019-02-22,277.14,Padrão,parceiro14
21982,1,3,2019-02-22,443.72,Padrão,parceiro102
21983,1,3,2019-02-22,68.67,Padrão,parceiro104
21984,1,3,2019-02-22,709.33,Padrão,parceiro349
21985,1,3,2019-02-22,136.84,Padrão,parceiro239
21986,1,3,2019-02-22,118.29,Padrão,parceiro107
21987,1,3,2019-02-22,43.17,Padrão,parceiro378
21988,1,3,2019-02-22,204.12,Padrão,parceiro404
21989,1,3,2019-02-22,1046.21,Padrão,parceiro356
21990,1,3,2019-02-22,21.39,Padrão,parceiro127
21991,1,3,2019-02-22,52.66,Padrão,parceiro199
21992,1,3,2019-02-22,173.41,Padrão,parceiro55
21993,1,3,2019-02-22,0.96,Padrão,parceiro57
21994,1,3,2019-02-22,75.33,Padrão,parceiro471
21995,1,3,2019-02-23,188.78,Padrão,parceiro232
21996,1,3,2019-02-23,193.42,Padrão,parceiro426
21997,1,3,2019-02-23,403.29,Padrão,parceiro38
21998,1,3,2019-02-23,274.33,Padrão,parceiro236
21999,1,3,2019-02-23,460.28,Padrão,parceiro238
22000,1,3,2019-02-23,22.19,Padrão,parceiro348
22001,1,3,2019-02-23,84.43,Padrão,parceiro48
22002,1,3,2019-02-23,55.55,Padrão,parceiro107
22003,1,3,2019-02-23,161.93,Padrão,parceiro24
22004,1,3,2019-02-23,19.02,Padrão,parceiro512
22005,1,3,2019-02-23,57.21,Padrão,parceiro393
22006,1,3,2019-02-23,183.94,Padrão,parceiro257
22007,1,3,2019-02-23,7.71,Padrão,parceiro517
22008,1,3,2019-02-24,104.75,Padrão,parceiro232
22009,1,3,2019-02-24,730.02,Padrão,parceiro426
22010,1,3,2019-02-24,167.78,Padrão,parceiro99
22011,1,3,2019-02-24,209.86,Padrão,parceiro306
22012,1,3,2019-02-24,55.23,Padrão,parceiro104
22013,1,3,2019-02-24,41.52,Padrão,parceiro348
22014,1,3,2019-02-24,145.42,Padrão,parceiro107
22015,1,3,2019-02-24,1091.27,Padrão,parceiro179
22016,1,3,2019-02-24,37.96,Padrão,parceiro512
22017,1,3,2019-02-24,107.05,Padrão,parceiro404
22018,1,3,2019-02-24,106.22,Padrão,parceiro296
22019,1,3,2019-02-24,15.08,Padrão,parceiro20
22020,1,3,2019-02-24,191.36,Padrão,parceiro257
22021,1,3,2019-02-24,297.9,Padrão,parceiro302
22022,1,3,2019-02-24,209.4,Padrão,parceiro517
22023,1,3,2019-02-24,899.62,Padrão,parceiro22
22024,1,3,2019-02-25,128.84,Padrão,parceiro104
22025,1,3,2019-02-25,225.95,Padrão,parceiro349
22026,1,3,2019-02-25,110.27,Padrão,parceiro437
22027,1,3,2019-02-25,124.81,Padrão,parceiro24
22028,1,3,2019-02-25,58.35,Padrão,parceiro378
22029,1,3,2019-02-25,82.79,Padrão,parceiro404
22030,1,3,2019-02-25,71.42,Padrão,parceiro430
22031,1,3,2019-02-25,80.95,Padrão,parceiro59
22032,1,3,2019-02-25,194.95,Padrão,parceiro189
22033,1,3,2019-02-25,6.3,Padrão,parceiro124
22034,1,3,2019-02-25,61.31,Padrão,parceiro297
22035,1,3,2019-02-25,66.51,Padrão,parceiro52
22036,1,3,2019-02-25,352.34,Padrão,parceiro514
22037,1,3,2019-02-25,677.64,Padrão,parceiro356
22038,1,3,2019-02-25,0.0,Padrão,parceiro515
22039,1,3,2019-02-25,532.44,Padrão,parceiro585
22040,1,3,2019-02-25,1.35,Padrão,parceiro57
22041,1,3,2019-02-25,99.89,Padrão,parceiro471
22042,1,3,2019-02-25,100.82,Padrão,parceiro616
22043,1,3,2019-02-26,20.27,Padrão,parceiro100
22044,1,3,2019-02-26,116.04,Padrão,parceiro102
22045,1,3,2019-02-26,89.3,Padrão,parceiro239
22046,1,3,2019-02-26,53.88,Padrão,parceiro437
22047,1,3,2019-02-26,344.81,Padrão,parceiro1
22048,1,3,2019-02-26,67.94,Padrão,parceiro378
22049,1,3,2019-02-26,170.01,Padrão,parceiro393
22050,1,3,2019-02-26,271.65,Padrão,parceiro404
22051,1,3,2019-02-26,81.96,Padrão,parceiro394
22052,1,3,2019-02-26,26.86,Padrão,parceiro124
22053,1,3,2019-02-26,58.49,Padrão,parceiro297
22054,1,3,2019-02-26,47.57,Padrão,parceiro257
22055,1,3,2019-02-26,98.46,Padrão,parceiro395
22056,1,3,2019-02-26,49.95,Padrão,parceiro356
22057,1,3,2019-02-26,289.39,Padrão,parceiro62
22058,1,3,2019-02-26,0.0,Padrão,parceiro326
22059,1,3,2019-02-27,61.0,Padrão,parceiro539
22060,1,3,2019-02-27,159.6,Padrão,parceiro14
22061,1,3,2019-02-27,972.28,Padrão,parceiro238
22062,1,3,2019-02-27,27.14,Padrão,parceiro104
22063,1,3,2019-02-27,77.92,Padrão,parceiro239
22064,1,3,2019-02-27,33.79,Padrão,parceiro378
22065,1,3,2019-02-27,35.13,Padrão,parceiro404
22066,1,3,2019-02-27,97.36,Padrão,parceiro298
22067,1,3,2019-02-27,171.08,Padrão,parceiro257
22068,1,3,2019-02-27,304.1,Padrão,parceiro62
22069,1,3,2019-02-27,35.54,Padrão,parceiro127
22070,1,3,2019-02-27,97.74,Padrão,parceiro115
22071,1,3,2019-02-27,20.38,Padrão,parceiro517
22072,1,3,2019-02-27,568.07,Padrão,parceiro548
22073,1,3,2019-02-27,11.93,Padrão,parceiro199
22074,1,3,2019-02-27,16.4,Padrão,parceiro55
22075,1,3,2019-02-27,254.32,Padrão,parceiro256
22076,1,3,2019-02-27,7.54,Padrão,parceiro30
22077,1,3,2019-02-28,30.79,Padrão,parceiro306
22078,1,3,2019-02-28,258.42,Padrão,parceiro102
22079,1,3,2019-02-28,463.08,Padrão,parceiro494
22080,1,3,2019-02-28,49.52,Padrão,parceiro104
22081,1,3,2019-02-28,2.33,Padrão,parceiro348
22082,1,3,2019-02-28,128.06,Padrão,parceiro349
22083,1,3,2019-02-28,188.31,Padrão,parceiro362
22084,1,3,2019-02-28,164.95,Padrão,parceiro240
22085,1,3,2019-02-28,39.32,Padrão,parceiro512
22086,1,3,2019-02-28,75.71,Padrão,parceiro393
22087,1,3,2019-02-28,84.06,Padrão,parceiro51
22088,1,3,2019-02-28,71.69,Padrão,parceiro394
22089,1,3,2019-02-28,28.27,Padrão,parceiro610
22090,1,3,2019-02-28,57.89,Padrão,parceiro297
22091,1,3,2019-02-28,234.41,Padrão,parceiro544
22092,1,3,2019-02-28,198.54,Padrão,parceiro245
22093,1,3,2019-02-28,943.57,Padrão,parceiro548
22094,1,3,2019-02-28,19.24,Padrão,parceiro55
22095,1,3,2019-02-28,4.03,Padrão,parceiro57
22096,1,3,2019-02-28,74.43,Padrão,parceiro397
22097,1,3,2019-03-01,154.84,Padrão,parceiro232
22098,1,3,2019-03-01,832.71,Padrão,parceiro494
22099,1,3,2019-03-01,26.1,Padrão,parceiro348
22100,1,3,2019-03-01,37.14,Padrão,parceiro349
22101,1,3,2019-03-01,128.91,Padrão,parceiro107
22102,1,3,2019-03-01,14.11,Padrão,parceiro437
22103,1,3,2019-03-01,146.9,Padrão,parceiro512
22104,1,3,2019-03-01,119.2,Padrão,parceiro404
22105,1,3,2019-03-01,224.59,Padrão,parceiro257
22106,1,3,2019-03-01,13.58,Padrão,parceiro544
22107,1,3,2019-03-01,122.04,Padrão,parceiro245
22108,1,3,2019-03-01,158.22,Padrão,parceiro517
22109,1,3,2019-03-01,3.38,Padrão,parceiro57
22110,1,3,2019-03-02,501.78,Padrão,parceiro426
22111,1,3,2019-03-02,281.48,Padrão,parceiro306
22112,1,3,2019-03-02,308.24,Padrão,parceiro38
22113,1,3,2019-03-02,45.23,Padrão,parceiro506
22114,1,3,2019-03-02,359.97,Padrão,parceiro238
22115,1,3,2019-03-02,55.57,Padrão,parceiro348
22116,1,3,2019-03-02,72.3,Padrão,parceiro540
22117,1,3,2019-03-02,72.23,Padrão,parceiro294
22118,1,3,2019-03-02,225.3,Padrão,parceiro511
22119,1,3,2019-03-02,115.1,Padrão,parceiro603
22120,1,3,2019-03-02,180.86,Padrão,parceiro257
22121,1,3,2019-03-02,150.62,Padrão,parceiro301
22122,1,3,2019-03-02,258.69,Padrão,parceiro245
22123,1,3,2019-03-02,89.81,Padrão,parceiro26
22124,1,3,2019-03-02,44.57,Padrão,parceiro584
22125,1,3,2019-03-03,20.35,Padrão,parceiro232
22126,1,3,2019-03-03,220.87,Padrão,parceiro426
22127,1,3,2019-03-03,57.76,Padrão,parceiro99
22128,1,3,2019-03-03,10.19,Padrão,parceiro306
22129,1,3,2019-03-03,183.38,Padrão,parceiro38
22130,1,3,2019-03-03,42.28,Padrão,parceiro506
22131,1,3,2019-03-03,252.95,Padrão,parceiro238
22132,1,3,2019-03-03,33.11,Padrão,parceiro104
22133,1,3,2019-03-03,14.1,Padrão,parceiro348
22134,1,3,2019-03-03,7.18,Padrão,parceiro569
22135,1,3,2019-03-03,176.18,Padrão,parceiro540
22136,1,3,2019-03-03,49.99,Padrão,parceiro294
22137,1,3,2019-03-03,16.9,Padrão,parceiro49
22138,1,3,2019-03-03,1018.75,Padrão,parceiro179
22139,1,3,2019-03-03,10.19,Padrão,parceiro124
22140,1,3,2019-03-03,154.2,Padrão,parceiro257
22141,1,3,2019-03-03,70.38,Padrão,parceiro62
22142,1,3,2019-03-03,0.0,Padrão,parceiro326
22143,1,3,2019-03-04,28.57,Padrão,parceiro232
22144,1,3,2019-03-04,506.67,Padrão,parceiro426
22145,1,3,2019-03-04,785.49,Padrão,parceiro494
22146,1,3,2019-03-04,69.49,Padrão,parceiro104
22147,1,3,2019-03-04,17.62,Padrão,parceiro569
22148,1,3,2019-03-04,51.33,Padrão,parceiro349
22149,1,3,2019-03-04,989.31,Padrão,parceiro179
22150,1,3,2019-03-04,27.79,Padrão,parceiro124
22151,1,3,2019-03-04,219.33,Padrão,parceiro301
22152,1,3,2019-03-04,180.02,Padrão,parceiro395
22153,1,3,2019-03-04,21.27,Padrão,parceiro544
22154,1,3,2019-03-04,149.59,Padrão,parceiro62
22155,1,3,2019-03-04,239.76,Padrão,parceiro245
22156,1,3,2019-03-04,0.0,Padrão,parceiro326
22157,1,3,2019-03-05,52.52,Padrão,parceiro99
22158,1,3,2019-03-05,276.0,Padrão,parceiro102
22159,1,3,2019-03-05,592.81,Padrão,parceiro238
22160,1,3,2019-03-05,8.52,Padrão,parceiro348
22161,1,3,2019-03-05,18.81,Padrão,parceiro294
22162,1,3,2019-03-05,234.67,Padrão,parceiro349
22163,1,3,2019-03-05,90.7,Padrão,parceiro107
22164,1,3,2019-03-05,745.78,Padrão,parceiro179
22165,1,3,2019-03-05,119.29,Padrão,parceiro378
22166,1,3,2019-03-05,29.14,Padrão,parceiro51
22167,1,3,2019-03-05,140.75,Padrão,parceiro52
22168,1,3,2019-03-05,146.76,Padrão,parceiro395
22169,1,3,2019-03-05,1794.5,Padrão,parceiro356
22170,1,3,2019-03-05,35.15,Padrão,parceiro62
22171,1,3,2019-03-05,183.47,Padrão,parceiro245
22172,1,3,2019-03-05,0.0,Padrão,parceiro326
22173,1,3,2019-03-06,785.77,Padrão,parceiro238
22174,1,3,2019-03-06,44.86,Padrão,parceiro348
22175,1,3,2019-03-06,152.06,Padrão,parceiro278
22176,1,3,2019-03-06,46.36,Padrão,parceiro437
22177,1,3,2019-03-06,181.23,Padrão,parceiro24
22178,1,3,2019-03-06,46.43,Padrão,parceiro1
22179,1,3,2019-03-06,24.81,Padrão,parceiro180
22180,1,3,2019-03-06,41.06,Padrão,parceiro181
22181,1,3,2019-03-06,49.03,Padrão,parceiro512
22182,1,3,2019-03-06,245.11,Padrão,parceiro404
22183,1,3,2019-03-06,112.44,Padrão,parceiro51
22184,1,3,2019-03-06,25.47,Padrão,parceiro59
22185,1,3,2019-03-06,19.93,Padrão,parceiro124
22186,1,3,2019-03-06,17.29,Padrão,parceiro610
22187,1,3,2019-03-06,78.52,Padrão,parceiro395
22188,1,3,2019-03-06,793.87,Padrão,parceiro356
22189,1,3,2019-03-06,88.77,Padrão,parceiro62
22190,1,3,2019-03-06,43.34,Padrão,parceiro245
22191,1,3,2019-03-06,832.71,Padrão,parceiro22
22192,1,3,2019-03-06,9.13,Padrão,parceiro55
22193,1,3,2019-03-06,0.45,Padrão,parceiro57
22194,1,3,2019-03-06,89.45,Padrão,parceiro471
22195,1,3,2019-03-07,186.91,Padrão,parceiro232
22196,1,3,2019-03-07,51.59,Padrão,parceiro99
22197,1,3,2019-03-07,506.38,Padrão,parceiro238
22198,1,3,2019-03-07,83.32,Padrão,parceiro104
22199,1,3,2019-03-07,44.53,Padrão,parceiro569
22200,1,3,2019-03-07,56.32,Padrão,parceiro349
22201,1,3,2019-03-07,163.67,Padrão,parceiro437
22202,1,3,2019-03-07,75.83,Padrão,parceiro24
22203,1,3,2019-03-07,97.61,Padrão,parceiro1
22204,1,3,2019-03-07,20.69,Padrão,parceiro181
22205,1,3,2019-03-07,95.4,Padrão,parceiro512
22206,1,3,2019-03-07,151.94,Padrão,parceiro393
22207,1,3,2019-03-07,81.55,Padrão,parceiro51
22208,1,3,2019-03-07,160.62,Padrão,parceiro430
22209,1,3,2019-03-07,59.17,Padrão,parceiro394
22210,1,3,2019-03-07,18.66,Padrão,parceiro59
22211,1,3,2019-03-07,21.14,Padrão,parceiro124
22212,1,3,2019-03-07,11.55,Padrão,parceiro610
22213,1,3,2019-03-07,74.66,Padrão,parceiro111
22214,1,3,2019-03-07,1774.59,Padrão,parceiro356
22215,1,3,2019-03-07,75.64,Padrão,parceiro480
22216,1,3,2019-03-07,235.06,Padrão,parceiro55
22217,1,3,2019-03-07,29.28,Padrão,parceiro471
22218,1,3,2019-03-07,88.92,Padrão,parceiro397
22219,1,3,2019-03-07,125.01,Padrão,parceiro616
22220,1,3,2019-03-08,59.09,Padrão,parceiro104
22221,1,3,2019-03-08,98.85,Padrão,parceiro349
22222,1,3,2019-03-08,195.46,Padrão,parceiro107
22223,1,3,2019-03-08,79.78,Padrão,parceiro211
22224,1,3,2019-03-08,45.28,Padrão,parceiro1
22225,1,3,2019-03-08,172.85,Padrão,parceiro404
22226,1,3,2019-03-08,184.15,Padrão,parceiro59
22227,1,3,2019-03-08,327.4,Padrão,parceiro395
22228,1,3,2019-03-08,23.88,Padrão,parceiro544
22229,1,3,2019-03-08,724.54,Padrão,parceiro356
22230,1,3,2019-03-08,259.88,Padrão,parceiro245
22231,1,3,2019-03-08,531.49,Padrão,parceiro517
22232,1,3,2019-03-08,418.9,Padrão,parceiro22
22233,1,3,2019-03-08,66.54,Padrão,parceiro55
22234,1,3,2019-03-08,92.34,Padrão,parceiro616
22235,1,3,2019-03-09,219.44,Padrão,parceiro426
22236,1,3,2019-03-09,0.0,Padrão,parceiro306
22237,1,3,2019-03-09,35.87,Padrão,parceiro104
22238,1,3,2019-03-09,60.5,Padrão,parceiro569
22239,1,3,2019-03-09,47.61,Padrão,parceiro294
22240,1,3,2019-03-09,532.7,Padrão,parceiro349
22241,1,3,2019-03-09,93.17,Padrão,parceiro107
22242,1,3,2019-03-09,803.73,Padrão,parceiro179
22243,1,3,2019-03-09,133.7,Padrão,parceiro60
22244,1,3,2019-03-09,223.71,Padrão,parceiro617
22245,1,3,2019-03-09,150.03,Padrão,parceiro257
22246,1,3,2019-03-09,94.24,Padrão,parceiro113
22247,1,3,2019-03-09,73.6,Padrão,parceiro26
22248,1,3,2019-03-09,19.32,Padrão,parceiro517
22249,1,3,2019-03-09,51.28,Padrão,parceiro471
22250,1,3,2019-03-09,53.26,Padrão,parceiro534
22251,1,3,2019-03-10,830.9,Padrão,parceiro306
22252,1,3,2019-03-10,294.18,Padrão,parceiro494
22253,1,3,2019-03-10,425.28,Padrão,parceiro238
22254,1,3,2019-03-10,123.16,Padrão,parceiro104
22255,1,3,2019-03-10,58.19,Padrão,parceiro569
22256,1,3,2019-03-10,203.83,Padrão,parceiro107
22257,1,3,2019-03-10,221.92,Padrão,parceiro1
22258,1,3,2019-03-10,161.17,Padrão,parceiro59
22259,1,3,2019-03-10,221.43,Padrão,parceiro617
22260,1,3,2019-03-10,200.24,Padrão,parceiro257
22261,1,3,2019-03-10,149.1,Padrão,parceiro301
22262,1,3,2019-03-10,214.78,Padrão,parceiro395
22263,1,3,2019-03-10,530.44,Padrão,parceiro356
22264,1,3,2019-03-10,56.77,Padrão,parceiro113
22265,1,3,2019-03-10,193.66,Padrão,parceiro245
22266,1,3,2019-03-10,1511.58,Padrão,parceiro517
22267,1,3,2019-03-10,0.76,Padrão,parceiro57
22268,1,3,2019-03-11,753.45,Padrão,parceiro102
22269,1,3,2019-03-11,24.43,Padrão,parceiro348
22270,1,3,2019-03-11,61.47,Padrão,parceiro294
22271,1,3,2019-03-11,124.17,Padrão,parceiro24
22272,1,3,2019-03-11,94.49,Padrão,parceiro378
22273,1,3,2019-03-11,139.49,Padrão,parceiro393
22274,1,3,2019-03-11,329.84,Padrão,parceiro404
22275,1,3,2019-03-11,45.73,Padrão,parceiro430
22276,1,3,2019-03-11,311.3,Padrão,parceiro394
22277,1,3,2019-03-11,417.07,Padrão,parceiro355
22278,1,3,2019-03-11,28.16,Padrão,parceiro617
22279,1,3,2019-03-11,749.28,Padrão,parceiro514
22280,1,3,2019-03-11,100.43,Padrão,parceiro245
22281,1,3,2019-03-11,229.21,Padrão,parceiro127
22282,1,3,2019-03-11,444.56,Padrão,parceiro585
22283,1,3,2019-03-11,79.87,Padrão,parceiro203
22284,1,3,2019-03-11,284.86,Padrão,parceiro548
22285,1,3,2019-03-11,22.57,Padrão,parceiro55
22286,1,3,2019-03-11,41.88,Padrão,parceiro534
22287,1,3,2019-03-12,118.07,Padrão,parceiro104
22288,1,3,2019-03-12,20.54,Padrão,parceiro392
22289,1,3,2019-03-12,188.52,Padrão,parceiro349
22290,1,3,2019-03-12,131.12,Padrão,parceiro278
22291,1,3,2019-03-12,146.7,Padrão,parceiro239
22292,1,3,2019-03-12,25.53,Padrão,parceiro437
22293,1,3,2019-03-12,7.9,Padrão,parceiro211
22294,1,3,2019-03-12,265.6,Padrão,parceiro1
22295,1,3,2019-03-12,11.4,Padrão,parceiro607
22296,1,3,2019-03-12,189.1,Padrão,parceiro404
22297,1,3,2019-03-12,65.0,Padrão,parceiro59
22298,1,3,2019-03-12,102.3,Padrão,parceiro25
22299,1,3,2019-03-12,304.28,Padrão,parceiro356
22300,1,3,2019-03-12,30.8,Padrão,parceiro62
22301,1,3,2019-03-12,168.46,Padrão,parceiro245
22302,1,3,2019-03-12,135.07,Padrão,parceiro127
22303,1,3,2019-03-12,544.54,Padrão,parceiro358
22304,1,3,2019-03-12,5.98,Padrão,parceiro412
22305,1,3,2019-03-12,0.64,Padrão,parceiro57
22306,1,3,2019-03-12,100.55,Padrão,parceiro397
22307,1,3,2019-03-12,286.01,Padrão,parceiro256
22308,1,3,2019-03-13,398.4,Padrão,parceiro102
22309,1,3,2019-03-13,23.72,Padrão,parceiro569
22310,1,3,2019-03-13,76.86,Padrão,parceiro378
22311,1,3,2019-03-13,98.4,Padrão,parceiro393
22312,1,3,2019-03-13,228.37,Padrão,parceiro404
22313,1,3,2019-03-13,116.02,Padrão,parceiro394
22314,1,3,2019-03-13,159.99,Padrão,parceiro59
22315,1,3,2019-03-13,43.83,Padrão,parceiro297
22316,1,3,2019-03-13,132.63,Padrão,parceiro245
22317,1,3,2019-03-13,382.38,Padrão,parceiro358
22318,1,3,2019-03-13,2100.26,Padrão,parceiro585
22319,1,3,2019-03-13,476.45,Padrão,parceiro548
22320,1,3,2019-03-13,53.8,Padrão,parceiro55
22321,1,3,2019-03-13,29.99,Padrão,parceiro471
22322,1,3,2019-03-13,202.26,Padrão,parceiro256
22323,1,3,2019-03-13,49.12,Padrão,parceiro534
22324,1,3,2019-03-14,605.43,Padrão,parceiro102
22325,1,3,2019-03-14,98.08,Padrão,parceiro104
22326,1,3,2019-03-14,92.91,Padrão,parceiro349
22327,1,3,2019-03-14,83.45,Padrão,parceiro239
22328,1,3,2019-03-14,38.13,Padrão,parceiro211
22329,1,3,2019-03-14,35.61,Padrão,parceiro181
22330,1,3,2019-03-14,77.19,Padrão,parceiro430
22331,1,3,2019-03-14,528.57,Padrão,parceiro355
22332,1,3,2019-03-14,437.77,Padrão,parceiro514
22333,1,3,2019-03-14,99.73,Padrão,parceiro127
22334,1,3,2019-03-14,200.53,Padrão,parceiro358
22335,1,3,2019-03-14,20.67,Padrão,parceiro412
22336,1,3,2019-03-14,682.71,Padrão,parceiro548
22337,1,3,2019-03-14,59.52,Padrão,parceiro55
22338,1,3,2019-03-14,0.6,Padrão,parceiro57
22339,1,3,2019-03-14,196.47,Padrão,parceiro397
22340,1,3,2019-03-14,300.91,Padrão,parceiro598
22341,1,3,2019-03-14,47.93,Padrão,parceiro534
22342,1,3,2019-03-15,25.7,Padrão,parceiro307
22343,1,3,2019-03-15,28.95,Padrão,parceiro569
22344,1,3,2019-03-15,64.29,Padrão,parceiro349
22345,1,3,2019-03-15,288.06,Padrão,parceiro278
22346,1,3,2019-03-15,47.78,Padrão,parceiro541
22347,1,3,2019-03-15,77.6,Padrão,parceiro211
22348,1,3,2019-03-15,397.98,Padrão,parceiro240
22349,1,3,2019-03-15,73.66,Padrão,parceiro181
22350,1,3,2019-03-15,101.3,Padrão,parceiro394
22351,1,3,2019-03-15,77.26,Padrão,parceiro59
22352,1,3,2019-03-15,814.89,Padrão,parceiro355
22353,1,3,2019-03-15,34.78,Padrão,parceiro617
22354,1,3,2019-03-15,66.31,Padrão,parceiro297
22355,1,3,2019-03-15,52.67,Padrão,parceiro25
22356,1,3,2019-03-15,79.98,Padrão,parceiro442
22357,1,3,2019-03-15,66.86,Padrão,parceiro127
22358,1,3,2019-03-15,117.48,Padrão,parceiro412
22359,1,3,2019-03-15,196.7,Padrão,parceiro4
22360,1,3,2019-03-15,630.16,Padrão,parceiro585
22361,1,3,2019-03-15,125.29,Padrão,parceiro203
22362,1,3,2019-03-15,164.32,Padrão,parceiro548
22363,1,3,2019-03-15,190.59,Padrão,parceiro54
22364,1,3,2019-03-15,50.44,Padrão,parceiro55
22365,1,3,2019-03-15,0.54,Padrão,parceiro57
22366,1,3,2019-03-15,97.33,Padrão,parceiro471
22367,1,3,2019-03-15,62.69,Padrão,parceiro250
22368,1,3,2019-03-16,135.42,Padrão,parceiro14
22369,1,3,2019-03-16,50.43,Padrão,parceiro392
22370,1,3,2019-03-16,125.84,Padrão,parceiro540
22371,1,3,2019-03-16,33.8,Padrão,parceiro294
22372,1,3,2019-03-16,60.14,Padrão,parceiro349
22373,1,3,2019-03-16,117.6,Padrão,parceiro1
22374,1,3,2019-03-16,156.0,Padrão,parceiro404
22375,1,3,2019-03-16,722.85,Padrão,parceiro355
22376,1,3,2019-03-16,361.73,Padrão,parceiro395
22377,1,3,2019-03-16,120.87,Padrão,parceiro544
22378,1,3,2019-03-16,66.03,Padrão,parceiro302
22379,1,3,2019-03-16,295.31,Padrão,parceiro245
22380,1,3,2019-03-16,39.74,Padrão,parceiro196
22381,1,3,2019-03-16,588.96,Padrão,parceiro22
22382,1,3,2019-03-16,120.17,Padrão,parceiro397
22383,1,3,2019-03-17,178.43,Padrão,parceiro14
22384,1,3,2019-03-17,10.95,Padrão,parceiro307
22385,1,3,2019-03-17,501.07,Padrão,parceiro494
22386,1,3,2019-03-17,53.11,Padrão,parceiro294
22387,1,3,2019-03-17,6.67,Padrão,parceiro349
22388,1,3,2019-03-17,519.23,Padrão,parceiro278
22389,1,3,2019-03-17,131.24,Padrão,parceiro239
22390,1,3,2019-03-17,189.24,Padrão,parceiro378
22391,1,3,2019-03-17,313.06,Padrão,parceiro404
22392,1,3,2019-03-17,8.33,Padrão,parceiro59
22393,1,3,2019-03-17,466.41,Padrão,parceiro395
22394,1,3,2019-03-17,516.04,Padrão,parceiro356
22395,1,3,2019-03-17,184.48,Padrão,parceiro245
22396,1,3,2019-03-17,110.09,Padrão,parceiro412
22397,1,3,2019-03-17,56.97,Padrão,parceiro517
22398,1,3,2019-03-17,372.67,Padrão,parceiro22
22399,1,3,2019-03-17,451.19,Padrão,parceiro548
22400,1,3,2019-03-17,103.53,Padrão,parceiro616
22401,1,3,2019-03-18,182.59,Padrão,parceiro306
22402,1,3,2019-03-18,510.48,Padrão,parceiro102
22403,1,3,2019-03-18,94.75,Padrão,parceiro104
22404,1,3,2019-03-18,39.52,Padrão,parceiro294
22405,1,3,2019-03-18,60.48,Padrão,parceiro349
22406,1,3,2019-03-18,77.57,Padrão,parceiro437
22407,1,3,2019-03-18,208.39,Padrão,parceiro1
22408,1,3,2019-03-18,40.12,Padrão,parceiro404
22409,1,3,2019-03-18,21.36,Padrão,parceiro430
22410,1,3,2019-03-18,46.59,Padrão,parceiro394
22411,1,3,2019-03-18,7.14,Padrão,parceiro59
22412,1,3,2019-03-18,496.6,Padrão,parceiro355
22413,1,3,2019-03-18,116.68,Padrão,parceiro300
22414,1,3,2019-03-18,214.58,Padrão,parceiro395
22415,1,3,2019-03-18,560.57,Padrão,parceiro356
22416,1,3,2019-03-18,2.59,Padrão,parceiro62
22417,1,3,2019-03-18,265.04,Padrão,parceiro245
22418,1,3,2019-03-18,170.43,Padrão,parceiro127
22419,1,3,2019-03-18,198.58,Padrão,parceiro358
22420,1,3,2019-03-18,177.22,Padrão,parceiro585
22421,1,3,2019-03-18,1312.1,Padrão,parceiro22
22422,1,3,2019-03-18,141.18,Padrão,parceiro55
22423,1,3,2019-03-19,39.32,Padrão,parceiro104
22424,1,3,2019-03-19,60.29,Padrão,parceiro569
22425,1,3,2019-03-19,83.24,Padrão,parceiro349
22426,1,3,2019-03-19,155.54,Padrão,parceiro1
22427,1,3,2019-03-19,41.06,Padrão,parceiro378
22428,1,3,2019-03-19,50.76,Padrão,parceiro430
22429,1,3,2019-03-19,107.27,Padrão,parceiro394
22430,1,3,2019-03-19,11.28,Padrão,parceiro59
22431,1,3,2019-03-19,244.45,Padrão,parceiro395
22432,1,3,2019-03-19,55.79,Padrão,parceiro62
